bee_species,tongue_length_mm,body_length_mm,sociality,lecty,flight_range_m
Lasioglossum (Lasioglossum) kansuense (Hal. : Hym. ),17.599692326039076,20.185786558315158,solitary,oligolectic,2790.7920403638855
Lasioglossum (Lasioglossum) occidens (Hal. : Hym. ),13.604382365010679,5.67575806658715,solitary,oligolectic,352.2474918747321
Paratrechina flavipes (For. : Hym. ),19.709330974612385,16.454101723851636,solitary,polylectic,2417.5151423783973
Paratrichius septemdecimguttatus (Sca. : Col. ),4.885716091841459,18.549520699074492,solitary,polylectic,725.7864985149354
Popillia japonica (Sca. : Col. ),5.653905883431435,19.986473711906,solitary,polylectic,1410.9633979853243
Pseudaosterna misella (Cer. : Col. ),17.11702792532742,9.362378862919286,social,polylectic,2243.939232127741
PYRALIDAE3 (Pyr. : Lep. ),11.548134184908122,5.421027311589569,social,polylectic,269.2127011017874
PYRALIDAE4 (Pyr. : Lep. ),4.092041081748903,14.446694350335747,solitary,polylectic,1686.8979305960238
Sphegina sp.1 (Syr. : Dip. ),16.855727680493146,18.12997307558544,solitary,polylectic,2359.9999071797356
ZYGAENIDAE1 (Zyg. : Lep. ),17.20616509858519,19.89866736251861,social,polylectic,2098.8306725863367
Formica sp. (For. : Hym. ),7.543117820750922,19.50856556626968,social,oligolectic,2631.7023656563833
BRACONIDAE15 (Bra. : Hym. ),18.257673372048885,21.472469525411725,social,polylectic,2461.6744835395366
CLUSIIDAE7 (Clu. : Dip. ),15.032527052797377,16.89864387572743,solitary,polylectic,435.8704780228436
ICHNEUMONIDAE4 (Ich. : Hym. ),17.89993142290041,11.254658066667616,solitary,polylectic,145.86481815204024
ICHNEUMONIDAE40 (Ich. : Hym. ),8.000498172827065,7.249101035995409,social,polylectic,527.2919334704056
Bombus (Pyrobombus) ardens (Api. : Hym. ),19.932525218464434,17.76532200886868,social,polylectic,610.5493946233764
CONOPIDAE8 (Con. : Dip. ),4.31364712677896,13.176171658793464,social,polylectic,816.3357353536412
ICHNEUMONIDAE122 (Ich. : Hym. ),2.5007283869199455,19.97553517553024,solitary,polylectic,2973.3866040362045
Imatisma abdominalis (Syr. : Dip. ),2.2274762564338744,5.469491276657209,solitary,polylectic,626.8202821491286
Lasioglossum (Lasioglossum) sp.3 (Hal. : Hym. ),5.977273609954864,6.68711479799822,social,polylectic,104.94824792258441
Leptura ochraceofasciata (Cer. : Col. ),14.538755896966904,9.823790296679363,solitary,polylectic,1517.1874675434083
TORTRICIDAE2 (Tor. : Lep. ),2.5821931809186935,18.619213277939707,social,oligolectic,1032.9328418709338
ANTHOMYIIDAE22 (Ant. : Dip. ),8.591787214856595,8.861903296783566,solitary,polylectic,174.7667846037075
ANTHOMYIIDAE25 (Ant. : Dip. ),11.241384440567344,5.717644537100568,social,polylectic,1459.8584772320464
Apis cerana (Api. : Hym. ),19.227629298344254,15.795341360382736,solitary,polylectic,1716.432292945683
Apis mellifera (Api. : Hym. ),3.8772439919412136,13.605259810341522,social,oligolectic,474.4110274128616
CHLOROPIDAE18 (Chl. : Dip. ),4.378343588206917,21.74102114024572,social,polylectic,1142.2465341864154
Dermestes haemorrhoidalis (Der. : Col. ),13.131558829918504,9.64773256261833,solitary,oligolectic,1386.16343208123
Ectinohoplia obducta (Sca. : Col. ),7.626891426742077,15.740740126930177,solitary,oligolectic,2730.265478277579
EPHYDRIDAE4 (Eph. : Dip. ),10.805661903694272,16.78580339695327,social,polylectic,1924.521251884289
EPHYDRIDAE5 (Eph. : Dip. ),16.224724468775094,10.746395914815366,solitary,oligolectic,520.4281821381301
Lasioglossum (Carinate Evylaeus) duplex (Hal. : Hym. ),2.2756356252357364,6.885983709478751,social,polylectic,1765.9345746971667
Lasioglossum (El.) japonicum (Hal. : Hym. ),9.146771929226816,18.97699869889766,solitary,polylectic,2909.1243969043717
Nipponovalgus angusticollis (Sca. : Col. ),14.129490208812058,19.50608245492913,solitary,polylectic,2572.9495353996754
Oxycetonia jucunda (Sca. : Col. ),14.370433300267905,18.23262734990567,solitary,polylectic,1350.8561520837247
Syritta pipiens (Syr. : Dip. ),18.274119491688907,21.95449501927942,solitary,oligolectic,2921.971764136106
TACHINIDAE21 (Tac. : Dip. ),18.414877659175545,15.16977733769454,solitary,polylectic,1672.765636164695
Dasysyrphus bilineatus (Syr. : Dip. ),6.762158497236669,11.073333458974957,social,oligolectic,1236.5142954746261
Rhingia laevigata (Syr. : Dip. ),19.734551157336682,9.343846121337265,solitary,polylectic,704.0774821536615
TIPULIDAE7 (Tip. : Dip. ),3.2196952048689127,20.300601383438334,social,polylectic,1587.4064057832584
Vanessa indica (Nym. : Lep. ),11.368846483062953,17.241617469815537,solitary,polylectic,197.0606722868979
Andrena (Micrandrena) sublevigata (And. : Hym. ),17.91615327214822,5.047613879432902,social,oligolectic,898.3648666646332
Bombylius major (Bom. : Dip. ),5.6177939204499125,17.83699863543734,solitary,oligolectic,273.55060207191855
Celastrina argiolus (Lyc. : Lep. ),12.60494225192815,17.6654941693414,solitary,polylectic,2023.8804870750755
Cheilosia sp.11 (Syr. : Dip. ),4.502829757519066,15.451684226514772,solitary,polylectic,1682.3629516875371
Loderus eversmanini obscurus (Ten. : Hym. ),18.79070074809715,9.334350996883586,social,oligolectic,2995.617860695347
Nomada ginran (Ant. : Hym. ),7.262297946494073,21.536998660303652,solitary,polylectic,1520.638022525236
Nomada hakonensis (Ant. : Hym. ),6.832361760083586,18.30528019159101,solitary,polylectic,1619.4737824611366
Osmia orientalis (Meg. : Hym. ),8.027628394309431,21.82062122039497,social,polylectic,2711.7222191998735
Paragus tibialis (Syr. : Dip. ),5.888793997000903,20.399561369325966,social,oligolectic,727.8502892702818
ANTHOMYIIDAE14 (Ant. : Dip. ),4.033067033626139,7.741824808297679,social,polylectic,1414.681220217608
ANTHOMYIIDAE21 (Ant. : Dip. ),17.608359205536544,6.5053438290487975,solitary,polylectic,1819.0718852449208
ANTHOMYIIDAE45 (Ant. : Dip. ),15.0501973410137,16.151103465119377,social,oligolectic,2712.2184983920306
AULACIDAE1 (Aul. : Hym. ),18.845499728340656,11.307272287784144,solitary,polylectic,698.9545732270926
BRACONIDAE36 (Bra. : Hym. ),18.609710291959345,6.851334999548271,solitary,polylectic,2870.6035129725933
CERCOPIDAE2 (Cer. : Hem. ),3.9753887145780027,19.343438943149522,solitary,polylectic,821.1567489430308
CHIRONOMIDAE5 (Chi. : Dip. ),7.917947691865265,9.98072112374939,solitary,oligolectic,1858.509514434263
CHIRONOMIDAE9 (Chi. : Dip. ),15.202511806041002,18.884832815732807,solitary,oligolectic,2693.9316633855924
Dinoptera minuta ticollis (Cer. : Col. ),4.683664934709668,10.64316250802949,social,polylectic,2528.9373526349664
MIRIDAE18 (Mir. : Hem. ),14.669972608797252,8.5759931684006,solitary,polylectic,2493.915981054306
SCIARIDAE2 (Sci. : Dip. ),3.8242990844883025,12.547934075817466,social,polylectic,1102.7358197141439
Paragus jozanus (Syr. : Dip. ),13.10423338552937,13.926073234993964,solitary,oligolectic,2978.053696337156
Andrena (Calomelissa) tsukubana (And. : Hym. ),16.029110370203853,21.33085055858828,solitary,polylectic,270.1587922871113
Asiemphytus albilabris (Ten. : Hym. ),12.418360047973692,5.194648252334446,solitary,oligolectic,322.92390475049615
CHRYSOMELIDAE26 (Chr. : Col. ),11.226325253490359,8.454900126205757,solitary,oligolectic,1316.5274374419823
Epuraea sp. (Nit. : Col. ),7.1776667083613575,11.665132612222806,solitary,oligolectic,2327.4673183448613
Hylaeus floralis (Col. : Hym. ),2.5111905904486775,16.840899898204952,social,polylectic,1343.1108095683157
"Lasioglossum (""Dialictus"") sp.2 (Hal. : Hym. )",7.585301470942795,13.653913112124428,social,polylectic,819.8798729339615
Lasioglossum (El.) sp.25 (Hal. : Hym. ),10.11358219012618,18.334756282623857,solitary,polylectic,438.730198238045
Lasioglossum (Lasioglossum) exiliceps (Hal. : Hym. ),3.570956270676106,21.407645114697516,social,polylectic,401.10829886980355
Lasioglossum (Lasioglossum) sp.6 (Hal. : Hym. ),11.002358047291636,15.12547073350288,social,oligolectic,1418.2695022784173
MIRIDAE14 (Mir. : Hem. ),19.983984412625432,17.426489115925506,solitary,polylectic,1664.477809239179
MIRIDAE4 (Mir. : Hem. ),5.589139516931027,17.10794245568104,solitary,oligolectic,2811.8586832657456
Nonartha cyaneum (Chr. : Col. ),18.264210300985724,12.871904493775219,social,oligolectic,1575.4355710698292
Nysius sp. (Lyg. : Hem. ),3.9976384262554348,9.38108630804345,solitary,oligolectic,1072.4555919412524
LUSIIDAE1 (Clu. : Dip. ),12.907946329098195,19.40356190968305,solitary,polylectic,2156.5222500590608
Acteniceromorphus nipponensis (Ela. : Col. ),7.855029338039458,10.496698326198384,social,polylectic,2900.620192545466
AGROMYZIDAE1 (Agr. : Dip. ),17.502562987152487,15.478587463730946,social,oligolectic,1247.6931439479813
Ancistrocerus melanocerus (Ves. : Hym. ),6.3423169888556,9.217670903308317,social,polylectic,561.6271969629452
Andrena (Andrena) longitibialis (And. : Hym. ),7.402444499079138,18.46973079140298,solitary,polylectic,2283.79123294726
Andrena (Micrandrena) kaguya (And. : Hym. ),6.50062553724274,5.2409575113561,solitary,polylectic,365.03001474775374
ANTHOMYIIDAE34 (Ant. : Dip. ),14.845157603733242,10.169196623144671,solitary,oligolectic,920.4868731787428
BRACONIDAE45 (Bra. : Hym. ),2.191497825551778,17.483750958694145,solitary,oligolectic,304.119137278758
CANACEIDAE1 (Can. : Dip. ),9.67277975473553,18.719757861923426,social,polylectic,1289.7785034263507
CANACEIDAE2 (Can. : Dip. ),9.93161851959303,10.761333677219227,social,oligolectic,1951.2452511116862
Cephaloon pallensa (Cep. : Col. ),13.684725916013122,17.717205812223256,solitary,polylectic,749.6098402887583
CHLOROPIDAE10 (Chl. : Dip. ),16.91499342303723,12.310469629941508,social,polylectic,1243.210351257585
CHLOROPIDAE29 (Chl. : Dip. ),12.479798228945583,19.02175135957077,social,oligolectic,2967.915615485981
Choerades sp. (Asi. : Dip. ),17.772203703410923,17.6999796978198,social,polylectic,1698.2961132423952
Criorhina japonica (Syr. : Dip. ),7.113380826078355,12.67740818974562,solitary,oligolectic,2921.1129599018022
EURYTOMIDAE1 (Eur. : Hym. ),19.657580718863755,13.838170659728348,social,polylectic,2516.1832189187407
ICHNEUMONIDAE115 (Ich. : Hym. ),16.25755563750863,19.463818589458242,social,oligolectic,732.380522810854
ICHNEUMONIDAE88 (Ich. : Hym. ),12.882925115991384,12.745703987311572,solitary,oligolectic,2751.3074341928586
ICHNEUMONIDAE94 (Ich. : Hym. ),16.611567363142967,7.08223553118296,solitary,polylectic,2145.9499950520694
LAUXANIIDAE16 (Lau. : Dip. ),4.635180176235735,10.07195384427905,solitary,polylectic,1016.0451159346849
LAUXANIIDAE2 (Lau. : Dip. ),6.652082437183708,7.488878908567131,social,polylectic,1473.4962608432397
Melanotus annosus (Ela. : Col. ),14.461158735211939,21.09794523473829,solitary,polylectic,2857.2339702630416
MUSCIDAE3 (Mus. : Dip. ),7.563447250984609,10.558830708032474,solitary,oligolectic,2287.9653809126467
MYCETOPHILIDAE2 (Myc. : Dip. ),17.557403172831982,14.443103178869933,social,polylectic,1381.931212102063
Oedemeronia lucidicollis (Oed. : Col. ),14.26035223621875,20.147354609100148,social,polylectic,1603.6641348386183
Pidonia discoidalis (Cer. : Col. ),19.466957427561283,14.309090050170198,social,polylectic,1171.5084774419665
Pidonia puziloi (Cer. : Col. ),4.231503650080413,19.038532529724762,social,polylectic,538.2058873772621
Pidonia signifera (Cer. : Col. ),16.24501903867349,19.219204597640783,solitary,polylectic,353.77539973706007
SCATOPHAGIDAE1 (Sca. : Dip. ),12.066401163581759,19.239645418711007,solitary,polylectic,1268.9843491651118
Sericania fulgida (Sca. : Col. ),18.594923629891127,16.012578980997205,solitary,polylectic,531.3839220209047
Strombocerina koebelei (Ten. : Hym. ),7.096598420292139,10.314222277374938,solitary,polylectic,390.3690464794636
Symmorphus cliens (Ves. : Hym. ),14.055154173169285,8.219325117068365,solitary,oligolectic,1442.9665116593242
TACHINIDAE6 (Tac. : Dip. ),5.410729098599404,19.920042577199638,solitary,polylectic,241.94175568409264
TACHINIDAE73 (Tac. : Dip. ),3.812826903536916,10.817483339458704,social,polylectic,1801.882742694579
TETTIGELLIDAE2 (Tet. : Hem. ),5.907039271201938,13.471446028444916,solitary,polylectic,1713.2725301664323
TORTRICIDAE4 (Tor. : Lep. ),5.50129277119413,8.71522198827006,solitary,oligolectic,574.5037980377674
Xerasia variegata (Byt. : Col. ),3.091040715109557,8.715164627181366,solitary,polylectic,2317.8597072372213
SARCOPHAGIDAE4 (Sar. : Dip. ),19.467539965640754,5.784362552454695,solitary,polylectic,2609.8308596061543
BRACONIDAE5 (Bra. : Hym. ),6.564302629325539,8.507128608645871,solitary,polylectic,1983.608342264779
Lasioglossum (El.) sp.5 (Hal. : Hym. ),15.667594368569553,12.372762086102739,social,oligolectic,2706.4981599338353
Megachile tsurugensis (Meg. : Hym. ),9.09862113930285,14.22332362132147,social,oligolectic,2405.872665788047
Tenthredo sp. (Ten. : Hym. ),6.538807985372841,17.303352701710537,solitary,polylectic,176.33130836766213
Betasyrphus seraius (Syr. : Dip. ),16.339122321922332,21.54012395697646,social,polylectic,2004.1858814191073
Milesia undulata (Syr. : Dip. ),6.32329227309674,10.136951501946896,solitary,oligolectic,789.7124624345452
Vespula schrenckii (Ves. : Hym. ),4.69460937846452,17.539264056133106,social,polylectic,2677.489706967026
AGROMYZIDAE5 (Agr. : Dip. ),5.214776350185275,16.397910164901987,solitary,oligolectic,2316.184837464243
Andrena (Andrena) benefica (And. : Hym. ),18.883791375905275,12.098770184442401,solitary,polylectic,159.1936829034239
ANTHOMYIIDAE17 (Ant. : Dip. ),12.062276542186737,18.175947402371094,solitary,polylectic,2516.134009696543
ANTHOMYIIDAE44 (Ant. : Dip. ),15.12381509784609,10.894683250691742,solitary,polylectic,1863.406325620599
ARANEIDA28 (Ara. : Ara. ),9.22316539939493,12.735523518174887,social,oligolectic,1776.471652672626
BRACONIDAE44 (Bra. : Hym. ),6.0756489941850305,8.050098692066967,solitary,polylectic,2968.4957340126857
CHLOROPIDAE11 (Chl. : Dip. ),5.1167984190396965,10.39795906492509,social,oligolectic,1420.2634284971282
CHLOROPIDAE2 (Chl. : Dip. ),19.83337474288419,5.338396719889715,solitary,oligolectic,2198.764062859118
DROSOPHILIDAE19 (Dro. : Dip. ),17.977954406291246,9.102126533165574,social,polylectic,1621.6963857179508
ELATERIDAE17 (Ela. : Col. ),3.429426125716418,15.372628862969577,solitary,polylectic,348.8009213004261
EMPIDIDAE10 (Emp. : Dip. ),11.13331714970991,11.629660890204832,solitary,oligolectic,2053.320347191766
ICHNEUMONIDAE33 (Ich. : Hym. ),18.032396958675236,5.784588228678331,solitary,oligolectic,207.74450420867652
LONCHAEIDAE11 (Lon. : Dip. ),15.963034385815263,20.998969222418964,solitary,polylectic,1769.607808161527
LONCHAEIDAE3 (Lon. : Dip. ),3.7626227694563568,20.900638985447586,solitary,polylectic,2659.747824934311
Micadocantharis japonica (Can. : Col. ),8.335089837666601,14.116945198504254,solitary,polylectic,2998.592517664656
MYCETOPHILIDAE13 (Myc. : Dip. ),15.297673266846687,12.6493316704873,social,polylectic,1700.505264988169
PSYLLIDAE1 (Psy. : Hem. ),12.24992054887116,10.47354547586292,solitary,polylectic,754.9349047243595
Sphegina sp.4 (Syr. : Dip. ),11.796819908544421,14.11250851303339,solitary,polylectic,2529.976327577606
Sphegina sp.3 (Syr. : Dip. ),17.287768458016217,10.54534990224056,solitary,polylectic,821.4093803660944
Temnostoma fumosa (Syr. : Dip. ),6.992107867728919,13.058790795737877,solitary,oligolectic,1370.4216591548175
TRICHOPTERA6 (Tri. : Tri. ),15.507056988310069,13.995301498565823,social,polylectic,2276.4118124498054
ACHILIDAE1 (Ach. : Hem. ),5.284342642873526,19.37904861755669,social,oligolectic,203.70525487232953
Andrena (Hoplandera) akitsushimae (And. : Hym. ),16.880953198298812,14.388283508596942,social,polylectic,2617.0988402562216
Anoploderomorpha excavata (Cer. : Col. ),12.79081147024408,17.00480019650422,solitary,oligolectic,2939.572435687296
Athemellus insulsus (Can. : Col. ),2.6097986311651766,20.483431593049318,solitary,polylectic,1667.1146497596055
CERCOPIDAE1 (Cer. : Hem. ),11.084853677079082,12.473465802380815,social,polylectic,969.3669033702463
Cheilosia sp.10 (Syr. : Dip. ),12.265869319904596,10.712268121307716,social,polylectic,1632.663505570963
Didea fasciata (Syr. : Dip. ),14.846044241450727,20.647072416730225,social,polylectic,2603.725622384809
ELATERIDAE3 (Ela. : Col. ),9.631034323014319,19.20691924728453,social,oligolectic,1389.5275529008359
ELATERIDAE8 (Ela. : Col. ),14.977739140857011,19.356097853044048,solitary,oligolectic,451.55398852657527
Epotiocerus flexuosus (Der. : Hem. ),6.640074866358191,9.4884534061420709,solitary,polylectic,2690.552512416616
Ferdinandea cuprea (Syr. : Dip. ),18.530170150566846,14.528546407353133,solitary,polylectic,300.04246786702424
ICHNEUMONIDAE48 (Ich. : Hym. ),7.1750409891828895,14.978448041016236,social,oligolectic,1107.1929686469957
ICHNEUMONIDAE55 (Ich. : Hym. ),18.89802123233676,7.458324546227232,solitary,polylectic,357.42628648877144
ICHNEUMONIDAE65 (Ich. : Hym. ),19.155943301972002,11.201505256118253,social,oligolectic,1200.846178457141
Imatisma sp. (Syr. : Dip. ),4.5830346676521,20.225765835959464,solitary,polylectic,2354.5394383836538
Lasioglossum (Et.) baleicum (Hal. : Hym. ),13.99873869260773,19.327079293085262,social,polylectic,2645.1720864046365
Meluscaeva cinctella (Syr. : Dip. ),18.974156238138676,18.073984457412735,social,polylectic,1301.2549745151773
Microdon simplex (Syr. : Dip. ),9.96519323438406,20.62029169127345,solitary,oligolectic,2659.60248420015
Pidonia aegrota (Cer. : Col. ),10.281102596782148,11.047323427163064,solitary,oligolectic,2446.8329517403618
RHAGIONIDAE1 (Rha. : Dip. ),16.87054210761562,20.940091140335426,social,polylectic,1187.4772049486637
SARCOPHAGIDAE23 (Sar. : Dip. ),14.23563336674124,15.06287016137503,solitary,polylectic,258.6823441553861
Sericomyia japonica (Syr. : Dip. ),7.268707181327045,17.80404590908438,solitary,polylectic,1145.4942057840526
Tabanus iyoensis (Tab. : Dip. ),13.173189215827733,6.361465776572004,solitary,polylectic,425.440616463311
Takaomyia johannis (Syr. : Dip. ),11.99388439906761,10.213145377580076,solitary,polylectic,2816.744823451154
Xylota coquilletti (Syr. : Dip. ),11.721200993284583,18.65328789805062,solitary,polylectic,1762.7855835249647
Xylota frontaris (Syr. : Dip. ),18.668580576311797,12.659611128270626,social,oligolectic,2737.1709352359176
Xylota simplex (Syr. : Dip. ),7.683235313277692,5.554474706063047,social,polylectic,2561.636803136207
Zeugophora annulata (Chr. : Col. ),8.654735420830548,15.513146363897249,solitary,polylectic,2646.1670856690034
Anaglyptus niponensis (Cer. : Col. ),8.227863758802414,18.13659451319836,solitary,polylectic,2365.05080035422
Antherophagus nigricornis (Cry. : Col. ),5.817798116244376,5.313267144374549,solitary,polylectic,791.0301082301885
ANTHOMYIIDAE50 (Ant. : Dip. ),18.862431616988033,12.715228910092264,solitary,oligolectic,2661.1004303442314
ARANEIDA8 (Ara. : Ara. ),7.251418076921254,20.678316944744438,social,polylectic,350.62336809933186
Bhaphuma xenisca (Cer. : Col. ),19.923910264857113,15.808899527648464,solitary,oligolectic,2483.8639886584133
CALLIPHORIDAE5 (Cal. : Dip. ),4.640169709455222,7.423171286704019,solitary,oligolectic,2507.4229719815776
Cautires bourgeoisi (Lyc. : Col. ),17.326268358156085,8.492924385005608,social,polylectic,2428.2145912060514
Cerceris hortivaga (Sph. : Hym. ),12.795238594524562,10.490842583123595,solitary,oligolectic,1707.125465781428
CHLOROPIDAE17 (Chl. : Dip. ),17.053646286949515,16.24306172505021,solitary,polylectic,967.0025332598016
CHLOROPIDAE9 (Chl. : Dip. ),13.312854927964509,20.444755491102114,solitary,polylectic,2702.9790219618008
CHRYSOMELIDAE22 (Chr. : Col. ),10.174429974984378,18.912392071913928,social,polylectic,1588.2638008566573
CONOPIDAE13 (Con. : Dip. ),16.4703889018856,16.203254404012114,solitary,polylectic,383.92061206977814
Corymia succedanea (Cer. : Col. ),4.1861912198364735,10.962819896172732,solitary,polylectic,1004.4514549197629
CURCULIONIDAE3 (Cur. : Col. ),19.355754667893052,16.58816375513561,social,polylectic,2906.9138508522883
DELTOCEPHALIDAE3 (Del. : Hem. ),11.66193337738514,10.388933824840933,solitary,polylectic,914.7780801169574
EPHEMEROPTERA1 (Eph. : Eph. ),18.56045288965106,8.854208009084687,solitary,polylectic,1178.8146688370034
EULOPHIDAE1 (Eul. : Hym. ),11.742759063839912,13.663592380238697,solitary,polylectic,1591.626647557132
EVACANTHIDAE1 (Eva. : Hem. ),3.899093979038298,5.928402646444738,solitary,polylectic,1382.4125617509708
Gymnosoma rotundatum (Pha. : Dip. ),12.050608254037797,9.373377812094986,social,oligolectic,1478.022484993562
HELIOZELIDAE6 (Hel. : Lep. ),19.589630842674524,8.643805548781529,solitary,oligolectic,1847.8731247130781
Imatisma dimorpha (Syr. : Dip. ),10.907098736148328,10.429783900966868,social,polylectic,2505.3833489771932
Japanostrangalia deutatipennis (Cer. : Col. ),11.996929158922285,16.7668890489731,solitary,polylectic,843.9415404805914
LONCHAEIDAE8 (Lon. : Dip. ),18.553378571756184,21.606901051243767,social,oligolectic,913.2685359101743
Lucidina accensa (Lam. : Col. ),8.291010695509613,17.977344314334914,solitary,polylectic,1769.0501653123647
NEUROPTERA4 (Neu. : Neu. ),18.996985382400453,11.321175314253196,social,polylectic,196.32910036016256
NITIDULIDAE6 (Nit. : Col. ),19.428450419567525,13.793943704804406,social,polylectic,855.7352989679202
ORTHOPTERA3 (Ort. : Ort. ),17.154564522672445,6.806212527677417,social,polylectic,1019.3560289451852
Paratrichius doentzi (Sca. : Col. ),13.987743764650077,10.894533051876351,social,polylectic,1805.40010756813
Parnara guttata (Hes. : Lep. ),6.158464347478002,5.202262058155611,solitary,oligolectic,2623.698392487131
Pecticus tenebrifer (Str. : Dip. ),19.248597173951566,16.01649450464174,solitary,polylectic,646.2088696425781
Pentatoma japonica (Pen. : Hem. ),11.922986309975386,9.262191226240247,solitary,oligolectic,1483.8841203600168
PIPUNCULIDAE3 (Pip. : Dip. ),10.687556814402342,9.536114280344918,solitary,oligolectic,719.3958214716986
PLATYGASTERIDAE1 (Pla. : Hym. ),18.738546120002866,9.219351747073233,social,polylectic,2574.057491030544
Pristomyrmex punger (For. : Hym. ),6.182540643494576,16.822820488130674,solitary,polylectic,2389.7704116767272
PTEROMALIDAE10 (Pte. : Hym. ),15.364280982408673,10.930433418601751,solitary,polylectic,1862.2753514442593
PTEROMALIDAE6 (Pte. : Hym. ),2.4437248781323433,7.301241834182292,social,polylectic,2959.3911251518875
Schwarzerium quadricolle (Cer. : Col. ),6.405098889488727,7.091875127051026,social,polylectic,1986.6469475906342
Sphecodes sp.a (Hal. : Hym. ),17.66180515801534,21.467173175653443,solitary,oligolectic,1228.3234920119867
SPHINGIDAE3 (Sph. : Lep. ),8.861197059974074,16.557156627299264,social,oligolectic,2279.203693754971
TACHINIDAE91 (Tac. : Dip. ),5.370458249002695,5.058060745941475,solitary,oligolectic,802.9562488431111
TEPHRITIDAE12 (Tep. : Dip. ),4.807919285725802,5.145517660537735,solitary,oligolectic,2002.0856854273006
TRICHOPTERA15 (Tri. : Tri. ),16.547977685928345,20.67222413001582,solitary,oligolectic,2508.059202390723
Xanthochroa ainu (Oed. : Col. ),16.59785309014842,18.64955737697892,social,polylectic,1133.8004247983918
Xanthochroa deformis (Oed. : Col. ),11.858892913907766,9.354282304877415,solitary,polylectic,1244.5574820740148
Xanthochroa luteipennis (Oed. : Col. ),7.284511054400355,14.374585417797789,solitary,polylectic,620.1053779106587
Xanthochroa waterhousei (Oed. : Col. ),14.270452668424696,20.211032684659585,social,polylectic,2285.02949916292
Lasioglossum (El.) aff (Hal. : Hym ),17.184891467913985,20.412736180704087,solitary,polylectic,1602.0708890398964
Andrena (Chlorandrena) Knuthi (And. : Hym. ),18.15244325902313,6.22579422686249,solitary,polylectic,249.96420796960592
BRACONIDAE29 (Bra. : Hym. ),18.487588762305677,17.533658589003608,social,polylectic,198.32056206651032
CHLOROPIDAE20 (Chl. : Dip. ),7.6470674010924995,11.297180334106088,solitary,polylectic,2117.3628940247
CIXIIDAE2 (Cix. : Hem. ),16.89119621925056,21.119914709823206,solitary,polylectic,2836.902379989624
ORTHOPTERA6 (Ort. : Ort. ),7.799742484930903,14.919249592581764,social,oligolectic,2950.3249559318647
Pieris rapae (Pie. : Lep. ),8.188479722943157,14.353106401395053,solitary,polylectic,1240.287149255164
Megachile remota sakagamii (Meg. : Hym. ),9.350531490053982,7.6582496031187475,social,polylectic,1819.8383728973567
Tetralonia mitsukurii (Ant. : Hym. ),4.513220413122326,16.050519668031484,solitary,polylectic,2415.833996539004
Colpodes aurelius (Car. : Col. ),17.39914692332968,10.038836733205244,solitary,polylectic,2701.5152123523876
Ammophila infesta (Sph. : Hym. ),5.898005012888461,6.331839249236509,solitary,oligolectic,142.54185468889773
Birka carinifrons (Ten. : Hym. ),7.714457475114614,16.725248583592474,social,oligolectic,1669.6353084407747
CONOPIDAE1 (Con. : Dip. ),11.745164753869176,12.137667169328779,solitary,polylectic,1134.1215932974592
Crabro sp. (Sph. : Hym. ),9.746108306571841,17.041502011474222,social,polylectic,2525.3646915312856
LAUXANIIDAE5 (Lau. : Dip. ),8.56825573835522,6.094994122628123,solitary,polylectic,2872.4152874201536
PSYCODIDAE1 (Psy. : Dip. ),16.16740886401385,6.866120607824996,solitary,oligolectic,1126.5832110773772
SCIARIDAE4 (Sci. : Dip. ),17.65255306242034,19.57652608328499,solitary,polylectic,2057.742849807255
Sphex maidli (Sph. : Hym. ),16.074832243844867,7.670028088381514,social,polylectic,1080.5307658854872
TEPHRITIDAE7 (Tep. : Dip. ),11.106773636303842,13.496103376382962,solitary,polylectic,701.7916455864906
ORTHOPTERA10 (Ort. : Ort. ),16.16990870796144,14.89502612198703,solitary,oligolectic,2022.9637262877077
Epistotophe shibakawae (Syr. : Dip. ),2.2793026072904468,5.224258171394467,solitary,oligolectic,1680.2650892175734
ANTHOMYIIDAE16 (Ant. : Dip. ),11.35209625121206,20.670891830464825,social,oligolectic,2093.3883648831397
DROSOPHILIDAE11 (Dro. : Dip. ),16.599930678959936,16.31666360143572,social,polylectic,2143.7420890666544
DROSOPHILIDAE15 (Dro. : Dip. ),15.988751565106213,18.13241837103851,solitary,oligolectic,2696.8478405149654
PROCTOTRUPIDAE1 (Pro. : Hym. ),19.472937358077615,15.44881636206992,social,polylectic,2299.8477855464444
TACHINIDAE46 (Tac. : Dip. ),13.026049192994833,6.093554906314239,solitary,oligolectic,2502.2708906559274
TACHINIDAE58 (Tac. : Dip. ),7.5269962274469435,17.720167009159923,social,polylectic,560.5531314155087
Adelphocoris triannulatus (Mir. : Hem. ),6.741689831018448,9.007592225214466,solitary,polylectic,766.7675775242969
ANTHOCORIDAE2 (Ant. : Hem. ),13.57454826310277,21.81277968804352,social,polylectic,399.5979086263105
CECIDOMYIIDAE3 (Cec. : Dip. ),19.359460487496108,5.561264890246093,solitary,polylectic,1209.4348008045927
Cheilosia sp.12 (Syr. : Dip. ),9.21312648197636,15.476994684198871,solitary,polylectic,1839.3296643858775
Coelioxys brevis (Meg. : Hym. ),2.5621465435251594,18.32113307551481,solitary,polylectic,1317.942016897723
EMPIDIDAE22 (Emp. : Dip. ),4.272205492947251,20.207536310190335,social,oligolectic,1661.828655609861
